Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,componentnumber,strongcompnum,pageranks,Clustering Coefficient
358,358,,2,2,4,6,0.28427,0.296708,0,1,0,1115,0.000079,1
370,370,,1,1,2,7,0.232886,0.237888,0,0,0,1115,0.000068,0
371,371,,1,2,3,7,0.294195,0.312787,3259.957098,0,0,1115,0.000072,0
372,372,,6,6,12,7,0.278079,0.28916,18206.54998,0.066667,0,1115,0.000225,0.066667
363,363,,35,35,70,6,0.357807,0.381076,99491.17129,0.135256,0,1115,0.000892,0.160256
375,375,,3,2,5,7,0.264867,0.273405,97.85883,0,0,1115,0.000082,0
377,377,,3,2,5,6,0.260606,0.270374,64.456697,0,0,1115,0.000086,0
374,374,,11,10,21,7,0.300221,0.319903,6257.743648,0.204545,0,1115,0.000293,0.242424
378,378,,10,8,18,6,0.294195,0.3068,7181.051113,0.144444,0,1115,0.000263,0.155556
379,379,,1,1,2,7,0.247189,0.255473,0,0,0,1115,0.000053,0
380,380,,4,3,7,7,0.252668,0.261518,1583.467014,0.333333,0,1115,0.000128,0.333333
382,382,,1,1,2,7,0.258087,0.266344,0,0,0,1115,0.000048,0
383,383,,18,16,34,6,0.286667,0.300684,43399.65931,0.026316,0,1115,0.000601,0.02924
384,384,,12,12,24,6,0.306098,0.318645,14836.56286,0.115385,0,1115,0.000328,0.128205
385,385,,1,1,2,8,0.217584,0.222658,0,0,0,1115,0.000067,0
386,386,,11,10,21,6,0.298764,0.311662,6240.494725,0.163636,0,1115,0.000287,0.181818
348,348,,4,3,7,7,0.236838,0.243176,92.919837,0,0,1115,0.000133,0
387,387,,18,17,35,6,0.310552,0.330874,30348.03726,0.049708,0,1115,0.000469,0.064327
388,388,,1,1,2,8,0.21644,0.221289,0,0,0,1115,0.000076,0
389,389,,2,2,4,7,0.246886,0.254571,56.644879,0,0,1115,0.000094,0
390,390,,9,10,19,6,0.305219,0.324615,28165.50346,0.055556,0,1115,0.000288,0.066667
391,391,,1,1,2,7,0.233855,0.242018,0,0,0,1115,0.000059,0
392,392,,3,2,5,7,0.233323,0.238791,62.594155,0,0,1115,0.00011,0
330,330,,9,7,16,6,0.305874,0.318952,6303.871542,0.155556,0,1115,0.000199,0.2
351,351,,3,2,5,6,0.278875,0.29031,37.534296,0.333333,0,1115,0.000081,0.333333
393,393,,11,12,23,6,0.289004,0.302451,3785.667518,0.136364,0,1115,0.000327,0.136364
342,342,,16,17,33,6,0.325088,0.341527,12183.93931,0.137427,0,1115,0.000304,0.187135
395,395,,11,23,34,6,0.320053,0.337087,19035.69657,0.134058,0,1115,0.000231,0.177536
396,396,,12,11,23,6,0.301879,0.313611,9971.917304,0.083333,0,1115,0.000323,0.090909
397,397,,1,5,6,7,0.245611,0.253541,13.21555,0.05,0,1115,0.000039,0.1
399,399,,18,16,34,6,0.306579,0.319614,10574.61661,0.084967,0,1115,0.000497,0.098039
400,400,,1,1,2,7,0.241374,0.248541,0,0,0,1115,0.000039,0
401,401,,8,8,16,7,0.286512,0.297156,2911.614565,0.035714,0,1115,0.000341,0.035714
402,402,,8,8,16,7,0.263471,0.274296,1854.624166,0.071429,0,1115,0.000266,0.071429
403,403,,1,1,2,7,0.223907,0.230087,0,0,0,1115,0.000056,0
404,404,,6,6,12,7,0.275174,0.28521,368.662193,0.066667,0,1115,0.000168,0.066667
405,405,,19,19,38,6,0.293162,0.307193,35773.2759,0.057143,0,1115,0.000589,0.061905
406,406,,3,3,6,7,0.244104,0.251969,805.301275,0,0,1115,0.000129,0
407,407,,2,0,2,0,0,0,0,0,0,251,0.000073,0
408,408,,14,11,25,7,0.288919,0.300033,7687.863898,0.043956,0,1115,0.000341,0.043956
409,409,,3,3,6,7,0.28387,0.293431,588.432073,0,0,1115,0.000114,0
410,410,,5,4,9,6,0.28013,0.292,1800.072738,0.166667,0,1115,0.000142,0.190476
411,411,,3,3,6,7,0.251484,0.259614,135.607346,0.333333,0,1115,0.000108,0.333333
412,412,,10,8,18,7,0.285631,0.296059,26698.81533,0.022222,0,1115,0.000435,0.022222
414,414,,1,1,2,7,0.243484,0.250673,0,1,0,1115,0.000039,1
415,415,,20,18,38,6,0.327106,0.347709,71650.31561,0.068421,0,1115,0.000551,0.073684
418,418,,14,13,27,6,0.293412,0.307279,25594.29295,0.054945,0,1115,0.000413,0.065934
300,300,,3,3,6,7,0.25684,0.265305,10687.09422,0,0,1115,0.000142,0
421,421,,5,6,11,6,0.299698,0.310816,1884.29654,0.133333,0,1115,0.000158,0.133333
423,423,,7,6,13,7,0.270916,0.282299,24252.93256,0,0,1115,0.000225,0
333,333,,1,1,2,7,0.241374,0.248541,0,0,0,1115,0.000039,0
341,341,,1,0,1,0,0,0,0,0,0,189,0.000039,0
427,427,,11,16,27,6,0.28398,0.296868,18195.35714,0.033333,0,1115,0.000316,0.033333
428,428,,4,2,6,7,0.246512,0.253547,179.328165,0,0,1115,0.000139,0
429,429,,1,1,2,6,0.278702,0.289925,0,0,0,1115,0.000057,0
332,332,,2,3,5,7,0.247388,0.256262,705.489883,0.166667,0,1115,0.000064,0.166667
394,394,,12,11,23,7,0.257394,0.266865,26476.03774,0.022727,0,1115,0.000384,0.030303
430,430,,1,1,2,8,0.204712,0.209151,0,0,0,1115,0.000065,0
432,432,,2,3,5,7,0.246928,0.254663,78.580454,0.083333,0,1115,0.000078,0.166667
433,433,,5,5,10,7,0.284547,0.294588,796.885032,0,0,1115,0.000148,0
434,434,,1,1,2,7,0.264316,0.273702,0,0,0,1115,0.000055,0
435,435,,2,2,4,7,0.23323,0.239889,39.78156,0,0,1115,0.000081,0
436,436,,13,13,26,6,0.307385,0.326662,46520.63401,0.012821,0,1115,0.000346,0.012821
437,437,,3,1,4,7,0.213423,0.218553,64.101985,0,0,1115,0.000116,0
438,438,,2,2,4,6,0.29513,0.305435,0,1,0,1115,0.000082,1
439,439,,2,6,8,7,0.264999,0.274587,4828.594273,0,0,1115,0.00007,0
441,441,,8,8,16,6,0.286078,0.299154,3051.089509,0.138889,0,1115,0.000195,0.138889
442,442,,1,1,2,6,0.295085,0.305292,0,0,0,1115,0.000055,0
443,443,,13,16,29,7,0.270066,0.281808,65735.04789,0.029412,0,1115,0.000404,0.036765
440,440,,2,2,4,6,0.278728,0.290039,8960.474995,0,0,1115,0.000087,0
444,444,,1,2,3,7,0.219742,0.225397,1.792929,0,0,1115,0.000072,0
445,445,,1,1,2,7,0.244175,0.250563,0,0,0,1115,0.000061,0
446,446,,19,20,39,6,0.337216,0.35454,58803.69817,0.136364,0,1115,0.00043,0.150198
365,365,,3,2,5,6,0.278728,0.290039,10600.92414,0,0,1115,0.000141,0
448,448,,4,3,7,7,0.254593,0.262638,532.077067,0.15,0,1115,0.000112,0.2
449,449,,4,2,6,6,0.278728,0.290039,4862.316279,0.15,0,1115,0.000103,0.2
431,431,,2,1,3,6,0.295085,0.305292,37.655576,0,0,1115,0.000059,0
450,450,,1,1,2,7,0.26353,0.272343,0,0,0,1115,0.000057,0
451,451,,2,2,4,7,0.25143,0.258273,95.508894,0,0,1115,0.000075,0
452,452,,21,21,42,6,0.301443,0.313677,21171.52984,0.030797,0,1115,0.000517,0.032609
453,453,,3,3,6,7,0.247534,0.254251,735.043971,0,0,1115,0.000139,0
454,454,,3,3,6,7,0.234229,0.23984,127.367675,0,0,1115,0.000155,0
455,455,,10,8,18,6,0.290166,0.301069,5120.295126,0.077778,0,1115,0.000251,0.088889
456,456,,1,1,2,8,0.212647,0.218024,0,0,0,1115,0.000056,0
457,457,,1,2,3,7,0.243362,0.250819,13.766192,0,0,1115,0.000064,0
416,416,,16,16,32,6,0.315358,0.328922,15828.5376,0.079167,0,1115,0.00041,0.083333
458,458,,2,2,4,7,0.295041,0.313548,1124.027267,0,0,1115,0.000073,0
459,459,,2,4,6,7,0.232386,0.238955,611.332857,0,0,1115,0.000087,0
460,460,,2,5,7,6,0.278968,0.290632,4245.719452,0.2,0,1115,0.000092,0.2
464,464,,4,5,9,6,0.316142,0.334294,15941.88253,0.2,0,1115,0.000159,0.2
465,465,,14,11,25,6,0.310502,0.326188,16227.24277,0.208791,0,1115,0.000356,0.263736
466,466,,2,2,4,7,0.264173,0.273566,604.930947,0,0,1115,0.000083,0
467,467,,4,3,7,7,0.255684,0.263867,231.597162,0.25,0,1115,0.000131,0.333333
468,468,,59,62,121,6,0.333143,0.352274,166647.1194,0.050691,0,1115,0.001536,0.054788
463,463,,5,4,9,7,0.260235,0.269268,920.773072,0.15,0,1115,0.000156,0.2
469,469,,14,15,29,6,0.310206,0.322917,24036.48738,0.057143,0,1115,0.000371,0.057143
462,462,,15,13,28,7,0.285589,0.295886,53045.27153,0.016667,0,1115,0.000506,0.025
470,470,,2,2,4,7,0.25103,0.258618,48.403073,0,0,1115,0.000082,0
471,471,,1,1,2,8,0.22218,0.226975,0,0,0,1115,0.000081,0
472,472,,15,4,19,7,0.259703,0.269469,3501.416251,0.171429,0,1115,0.000384,0.171429
473,473,,1,1,2,6,0.278702,0.289925,0,0,0,1115,0.000057,0
369,369,,1,0,1,0,0,0,0,0,0,187,0.000039,0
425,425,,25,31,56,6,0.337586,0.356253,34481.13242,0.249249,0,1115,0.00048,0.292793
417,417,,7,8,15,6,0.310469,0.323327,4932.011432,0.088889,0,1115,0.000167,0.088889
475,475,,9,9,18,7,0.268417,0.278067,44869.01207,0,0,1115,0.000326,0
476,476,,16,16,32,7,0.273463,0.285089,16907.86223,0.01462,0,1115,0.000434,0.023392
197,197,,3,0,3,0,0,0,0,0.333333,0,519,0.000091,0.333333
477,477,,3,2,5,7,0.234408,0.240394,131.549395,0,0,1115,0.000105,0
478,478,,3,2,5,7,0.252788,0.260195,259.462956,0,0,1115,0.000104,0
424,424,,3,3,6,6,0.304885,0.320309,914.24217,0.666667,0,1115,0.000082,0.666667
479,479,,5,6,11,7,0.287668,0.297883,3322.071056,0,0,1115,0.00018,0
376,376,,1,0,1,0,0,0,0,0,0,185,0.000039,0
373,373,,1,0,1,0,0,0,0,0,0,184,0.000039,0
420,420,,1,0,1,0,0,0,0,0,0,183,0.000039,0
480,480,,15,16,31,6,0.294654,0.30959,30140.638,0.095833,0,1115,0.00044,0.1
398,398,,1,1,2,7,0.233072,0.239089,0,0,0,1115,0.000056,0
481,481,,37,36,73,6,0.348344,0.369423,49989.99582,0.121916,0,1115,0.000642,0.156749
482,482,,1,1,2,7,0.222806,0.22894,0,0,0,1115,0.000067,0
483,483,,1,0,1,0,0,0,0,0,0,246,0.000068,0
484,484,,22,26,48,6,0.317412,0.332538,68711.63677,0.076923,0,1115,0.000657,0.082621
485,485,,1,1,2,7,0.274928,0.285135,0,0,0,1115,0.000053,0
486,486,,4,4,8,6,0.310272,0.322312,565.865677,0.25,0,1115,0.00011,0.333333
487,487,,2,0,2,0,0,0,0,1,0,404,0.000085,1
488,488,,9,9,18,6,0.280278,0.293619,12611.91542,0.138889,0,1115,0.00025,0.138889
489,489,,10,10,20,6,0.287611,0.300875,11194.89126,0.066667,0,1115,0.000286,0.066667
490,490,,2,3,5,7,0.268935,0.278006,305.904753,0,0,1115,0.000104,0
492,492,,53,50,103,6,0.348137,0.369765,181028.7645,0.056704,0,1115,0.001335,0.06391
493,493,,17,18,35,6,0.325576,0.340504,19428.46751,0.097619,0,1115,0.000386,0.119048
494,494,,8,9,17,6,0.30932,0.322181,6919.661325,0.166667,0,1115,0.000217,0.194444
447,447,,3,3,6,6,0.284796,0.297412,85.183097,0.666667,0,1115,0.000112,0.666667
495,495,,11,13,24,6,0.296988,0.308849,8920.386753,0.051282,0,1115,0.000279,0.051282
496,496,,3,4,7,7,0.236292,0.242672,13947.39809,0,0,1115,0.000135,0
497,497,,4,3,7,7,0.249872,0.257581,14230.28451,0,0,1115,0.000215,0
499,499,,6,6,12,7,0.274993,0.286112,8582.702555,0.047619,0,1115,0.000183,0.047619
500,500,,5,7,12,7,0.262078,0.272396,12510.8647,0.089286,0,1115,0.000144,0.142857
501,501,,4,4,8,7,0.285645,0.295614,1630.387183,0.25,0,1115,0.000134,0.333333
502,502,,12,10,22,7,0.271281,0.282816,9199.02439,0.05303,0,1115,0.000315,0.075758
491,491,,18,19,37,6,0.311163,0.324527,52032.92342,0.047368,0,1115,0.000452,0.052632
503,503,,2,2,4,7,0.25727,0.265798,54.113265,0,0,1115,0.00007,0
504,504,,1,0,1,0,0,0,0,0,0,192,0.000055,0
505,505,,1,1,2,6,0.295085,0.305292,0,0,0,1115,0.000055,0
506,506,,2,4,6,7,0.286092,0.297606,4894.692233,0.166667,0,1115,0.000086,0.166667
498,498,,2,3,5,6,0.285617,0.297418,783.747864,0.166667,0,1115,0.000083,0.333333
507,507,,3,4,7,7,0.262136,0.270831,781.892444,0.1,0,1115,0.000108,0.1
331,331,,2,1,3,8,0.215,0.219351,16.942133,0,0,1115,0.000072,0
508,508,,4,4,8,7,0.273873,0.283121,6821.713803,0,0,1115,0.000156,0
509,509,,3,4,7,8,0.213314,0.218972,17536.47395,0.333333,0,1115,0.000225,0.333333
510,510,,2,2,4,9,0.175822,0.178988,0,1,0,1115,0.000148,1
511,511,,1,1,2,6,0.295085,0.305292,0,0,0,1115,0.000055,0
512,512,,4,3,7,9,0.175827,0.179074,14191.47395,0.333333,0,1115,0.000229,0.333333
513,513,,2,2,4,9,0.175822,0.178988,0,1,0,1115,0.000148,1
514,514,,5,5,10,7,0.25899,0.268155,259.928256,0,0,1115,0.000141,0
515,515,,2,2,4,7,0.256446,0.26441,54.981394,0,0,1115,0.000077,0
516,516,,5,5,10,6,0.294032,0.305891,5346.738549,0.2,0,1115,0.000146,0.2
517,517,,3,3,6,7,0.231604,0.239076,128.347033,0,0,1115,0.000107,0
422,422,,1,0,1,0,0,0,0,0,0,177,0.000039,0
518,518,,5,5,10,7,0.294535,0.306371,3806.425211,0,0,1115,0.000165,0
337,337,,1,0,1,0,0,0,0,0,0,176,0.000039,0
519,519,,1,1,2,7,0.243484,0.250673,0,1,0,1115,0.000039,1
520,520,,18,19,37,6,0.313532,0.328902,53119.01301,0.040936,0,1115,0.000537,0.046784
381,381,,1,0,1,0,0,0,0,0,0,175,0.000039,0
521,521,,10,10,20,6,0.295607,0.308319,914.357834,0.163636,0,1115,0.000228,0.181818
362,362,,1,0,1,0,0,0,0,0,0,174,0.000039,0
522,522,,34,34,68,6,0.333638,0.350901,96776.49148,0.128571,0,1115,0.000752,0.142857
523,523,,60,45,105,6,0.318675,0.33524,171224.0243,0.026923,0,1115,0.00171,0.028846
524,524,,1,1,2,7,0.215666,0.221857,0,0,0,1115,0.000055,0
364,364,,1,0,1,0,0,0,0,0,0,173,0.000039,0
413,413,,1,0,1,0,0,0,0,0,0,172,0.000039,0
525,525,,2,2,4,7,0.222366,0.227848,120.081253,0,0,1115,0.000098,0
361,361,,47,80,127,6,0.371797,0.396643,173951.9752,0.116753,0,1115,0.000895,0.136546
526,526,,4,4,8,7,0.247765,0.255691,134.863917,0.166667,0,1115,0.00013,0.166667
527,527,,2,2,4,7,0.272152,0.28171,340.152149,0,0,1115,0.000084,0
529,529,,1,1,2,8,0.204361,0.208471,0,0,0,1115,0.000075,0
530,530,,11,10,21,6,0.285408,0.297509,2775.440242,0.090909,0,1115,0.000267,0.145455
531,531,,1,1,2,8,0.207885,0.211974,0,0,0,1115,0.000077,0
532,532,,3,4,7,7,0.239603,0.246306,48.279347,0.166667,0,1115,0.000102,0.166667
533,533,,13,15,28,6,0.323076,0.342071,20090.59004,0.091667,0,1115,0.000309,0.1
534,534,,10,8,18,7,0.253753,0.263038,11101.30979,0.072727,0,1115,0.000299,0.072727
535,535,,27,16,43,6,0.303005,0.315478,17604.18854,0.046798,0,1115,0.000615,0.051724
536,536,,4,4,8,7,0.250793,0.258489,1497.761736,0.25,0,1115,0.000157,0.333333
537,537,,54,56,110,6,0.351084,0.374134,201397.2958,0.095433,0,1115,0.001318,0.104808
538,538,,9,8,17,6,0.303855,0.316251,3579.340697,0.111111,0,1115,0.000226,0.111111
539,539,,18,19,37,6,0.321654,0.335724,23593.18903,0.05336,0,1115,0.000409,0.075099
540,540,,43,47,90,6,0.359921,0.382413,185218.107,0.107993,0,1115,0.000918,0.118197
541,541,,1,1,2,7,0.256671,0.264883,0,0,0,1115,0.000053,0
419,419,,7,7,14,6,0.282321,0.294497,20428.78819,0,0,1115,0.000249,0
542,542,,3,3,6,7,0.249339,0.25652,21.590672,0.333333,0,1115,0.000104,0.333333
335,335,,1,0,1,0,0,0,0,0,0,171,0.000039,0
543,543,,1,1,2,7,0.237328,0.242922,0,0,0,1115,0.000055,0
544,544,,2,2,4,7,0.260004,0.268066,102.821025,0,0,1115,0.000082,0
545,545,,79,23,102,6,0.33421,0.354777,124797.7706,0.073051,0,1115,0.001476,0.090561
546,546,,144,167,311,6,0.39159,0.422549,713205.847,0.040376,0,1115,0.003161,0.046223
547,547,,15,17,32,6,0.322346,0.337132,40021.863,0.110294,0,1115,0.000391,0.125
548,548,,5,3,8,6,0.279127,0.29072,3408.55518,0.1,0,1115,0.000186,0.1
549,549,,2,2,4,7,0.239545,0.245997,401.432897,0,0,1115,0.000104,0
426,426,,1,0,1,0,0,0,0,0,0,170,0.000039,0
550,550,,44,51,95,6,0.386491,0.411636,255369.2876,0.165457,0,1115,0.000854,0.191582
552,552,,1,1,2,7,0.240214,0.247787,0,0,0,1115,0.000062,0
553,553,,2,1,3,7,0.241433,0.247933,13.969773,0,0,1115,0.000078,0
554,554,,9,8,17,7,0.24952,0.257559,32428.77443,0.027778,0,1115,0.000399,0.027778
555,555,,1,2,3,7,0.238879,0.245393,107.903785,0,0,1115,0.000059,0
556,556,,2,1,3,7,0.238704,0.245085,49.987716,0,0,1115,0.000068,0
557,557,,3,3,6,7,0.260687,0.26971,4423.061149,0.083333,0,1115,0.000115,0.166667
558,558,,3,2,5,7,0.227921,0.234403,182.395861,0,0,1115,0.000096,0
559,559,,3,3,6,7,0.251019,0.259206,245.581627,0,0,1115,0.000125,0
560,560,,2,2,4,8,0.204798,0.209399,3240.083281,0,0,1115,0.000121,0
561,561,,10,8,18,7,0.26397,0.274202,33184.98507,0.055556,0,1115,0.000389,0.066667
562,562,,2,2,4,7,0.220255,0.22671,11.539597,0,0,1115,0.000086,0
563,563,,8,9,17,6,0.299682,0.311041,129156.2858,0.044444,0,1115,0.000319,0.044444
564,564,,5,5,10,7,0.231595,0.237362,21187.99315,0.2,0,1115,0.000324,0.2
565,565,,1,1,2,7,0.232756,0.238019,0,0,0,1115,0.000065,0
566,566,,9,8,17,6,0.303351,0.315424,18154.0038,0.097222,0,1115,0.000281,0.111111
551,551,,2,0,2,0,0,0,0,1,0,403,0.000075,1
567,567,,3,3,6,6,0.297866,0.30851,1068.292659,0,0,1115,0.000122,0
569,569,,2,3,5,6,0.297866,0.308533,7.374659,0.666667,0,1115,0.000075,0.666667
570,570,,18,19,37,7,0.246159,0.254601,151453.9784,0.023392,0,1115,0.001176,0.023392
571,571,,6,5,11,8,0.199122,0.203634,32877.10578,0.2,0,1115,0.000362,0.2
572,572,,2,2,4,7,0.247294,0.255649,922.739157,0,0,1115,0.000105,0
573,573,,5,5,10,8,0.208939,0.214329,17381.89488,0.1,0,1115,0.000342,0.1
575,575,,1,1,2,8,0.212647,0.218024,0,0,0,1115,0.000056,0
474,474,,1,1,2,8,0.222155,0.226841,0,0,0,1115,0.000068,0
577,577,,8,7,15,7,0.259842,0.269513,2088.648385,0.035714,0,1115,0.000232,0.071429
578,578,,9,9,18,7,0.243362,0.251751,7119.92417,0.027778,0,1115,0.000304,0.027778
528,528,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
580,580,,1,1,2,7,0.235446,0.241914,0,0,0,1115,0.000063,0
581,581,,1,2,3,7,0.239938,0.246439,47.528273,0,0,1115,0.000063,0
582,582,,2,1,3,7,0.230137,0.235584,0,1,0,1115,0.000082,1
583,583,,4,3,7,7,0.270528,0.28066,4630.224529,0,0,1115,0.000149,0
584,584,,1,1,2,6,0.278702,0.289925,0,0,0,1115,0.000057,0
585,585,,9,10,19,6,0.298718,0.310514,23394.88006,0.022222,0,1115,0.000299,0.022222
586,586,,4,4,8,7,0.287442,0.29775,603.606308,0,0,1115,0.000143,0
587,587,,5,5,10,7,0.287668,0.298733,15443.70377,0.05,0,1115,0.000149,0.1
589,589,,2,2,4,7,0.25555,0.26447,14.531173,0,0,1115,0.000083,0
590,590,,6,1,7,8,0.228849,0.236055,192.162486,0.133333,0,1115,0.000149,0.133333
592,592,,55,56,111,6,0.388288,0.413848,267689.0102,0.117208,0,1115,0.00112,0.134416
579,579,,15,13,28,6,0.327729,0.342847,6027.924858,0.214286,0,1115,0.000318,0.247619
343,343,,1,0,1,0,0,0,0,0,0,169,0.000039,0
594,594,,4,2,6,7,0.288876,0.299791,196.264658,0.5,0,1115,0.000118,0.5
595,595,,2,1,3,7,0.22118,0.226878,19.517632,0,0,1115,0.000055,0
596,596,,1,1,2,7,0.23437,0.23975,0,0,0,1115,0.000058,0
597,597,,3,2,5,8,0.199938,0.203893,10758.38533,0,0,1115,0.000208,0
588,588,,2,2,4,7,0.249095,0.25589,639.117619,0.333333,0,1115,0.000086,0.333333
598,598,,9,8,17,7,0.231494,0.237439,35089.60611,0.055556,0,1115,0.000503,0.055556
599,599,,1,1,2,8,0.187984,0.191017,0,0,0,1115,0.000088,0
600,600,,1,1,2,7,0.235446,0.241914,0,0,0,1115,0.000063,0
601,601,,1,1,2,7,0.235446,0.241914,0,0,0,1115,0.000063,0
602,602,,1,1,2,7,0.235446,0.241914,0,0,0,1115,0.000063,0
603,603,,1,1,2,7,0.240946,0.247104,0,0,0,1115,0.000056,0
604,604,,1,1,2,8,0.188051,0.191032,0,0,0,1115,0.00009,0
591,591,,4,4,8,7,0.294461,0.306232,319.425362,0,0,1115,0.000111,0
605,605,,4,4,8,7,0.301133,0.312547,275.743094,0.166667,0,1115,0.000111,0.166667
606,606,,15,16,31,6,0.31546,0.329255,35179.07033,0.058824,0,1115,0.000412,0.058824
607,607,,1,1,2,7,0.224845,0.230396,0,0,0,1115,0.000073,0
608,608,,8,8,16,7,0.292795,0.305445,8235.582631,0.142857,0,1115,0.000272,0.142857
609,609,,1,1,2,8,0.187984,0.191017,0,0,0,1115,0.000088,0
610,610,,6,6,12,7,0.264963,0.275259,1887.576411,0.133333,0,1115,0.000178,0.133333
611,611,,1,1,2,7,0.235446,0.241914,0,0,0,1115,0.000063,0
612,612,,1,1,2,7,0.288534,0.299249,0,0,0,1115,0.000052,0
613,613,,1,1,2,8,0.207885,0.211974,0,0,0,1115,0.000077,0
614,614,,2,2,4,8,0.189544,0.192952,59.283742,0,0,1115,0.000154,0
615,615,,1,1,2,7,0.274928,0.285135,0,0,0,1115,0.000053,0
617,617,,3,4,7,7,0.248555,0.257834,1156.770144,0.166667,0,1115,0.000135,0.166667
618,618,,1,1,2,7,0.238723,0.244654,0,0,0,1115,0.00006,0
619,619,,2,2,4,7,0.288548,0.299335,0,1,0,1115,0.000083,1
620,620,,3,3,6,6,0.298886,0.311617,216.356967,0.666667,0,1115,0.000109,0.666667
621,621,,9,9,18,6,0.304583,0.319049,17264.25349,0.138889,0,1115,0.000283,0.138889
622,622,,1,1,2,7,0.235446,0.241914,0,0,0,1115,0.000063,0
623,623,,3,3,6,7,0.282867,0.29216,593.426777,0,0,1115,0.000099,0
616,616,,6,7,13,6,0.306066,0.319006,8062.097278,0.095238,0,1115,0.00017,0.095238
593,593,,3,4,7,6,0.299222,0.312187,4857.010179,0.333333,0,1115,0.000095,0.333333
624,624,,1,1,2,7,0.265661,0.274518,0,0,0,1115,0.000052,0
625,625,,17,21,38,6,0.323183,0.34035,6296.826132,0.177866,0,1115,0.000326,0.213439
626,626,,6,9,15,6,0.30216,0.313557,26222.35773,0.041667,0,1115,0.000214,0.055556
628,628,,16,14,30,7,0.296311,0.309321,13678.1492,0.014706,0,1115,0.000387,0.022059
629,629,,2,2,4,7,0.245911,0.252953,21.754267,0,0,1115,0.000087,0
630,630,,28,28,56,6,0.311279,0.325499,23044.82414,0.055419,0,1115,0.00066,0.064039
631,631,,1,1,2,7,0.241673,0.248233,0,0,0,1115,0.000067,0
627,627,,4,4,8,7,0.246949,0.254388,13123.90457,0,0,1115,0.000184,0
632,632,,22,21,43,6,0.298916,0.311582,44772.93897,0.057312,0,1115,0.000659,0.067194
633,633,,8,7,15,7,0.262078,0.272277,12250.75684,0.089286,0,1115,0.000245,0.142857
634,634,,33,34,67,6,0.313398,0.329195,90455.49413,0.037538,0,1115,0.000928,0.045045
635,635,,29,31,60,6,0.329372,0.345856,92563.47526,0.103387,0,1115,0.00078,0.117647
636,636,,1,1,2,7,0.247776,0.254275,0,0,0,1115,0.000056,0
637,637,,1,2,3,8,0.223847,0.229069,0,1,0,1115,0.00006,1
638,638,,2,2,4,6,0.260108,0.26981,2993.607174,0,0,1115,0.000118,0
639,639,,2,2,4,6,0.282799,0.294614,101.355758,0,0,1115,0.000078,0
344,344,,1,0,1,0,0,0,0,0,0,168,0.000039,0
642,642,,9,8,17,7,0.249936,0.258042,14919.34471,0.013889,0,1115,0.00032,0.027778
643,643,,4,2,6,6,0.282526,0.294585,590.476335,0.333333,0,1115,0.000121,0.333333
644,644,,11,13,24,6,0.300344,0.316003,27566.96012,0.057692,0,1115,0.00029,0.064103
647,647,,29,27,56,6,0.31042,0.324302,56705.19943,0.063218,0,1115,0.000768,0.066667
648,648,,1,1,2,7,0.236895,0.242631,0,0,0,1115,0.000059,0
649,649,,2,2,4,7,0.225313,0.231437,13.647505,0,0,1115,0.000092,0
650,650,,9,10,19,6,0.29186,0.305586,5401.233084,0.088889,0,1115,0.000256,0.088889
651,651,,10,9,19,7,0.26409,0.274984,11343.22701,0.044444,0,1115,0.000307,0.044444
652,652,,3,3,6,7,0.243049,0.249398,436.529299,0.333333,0,1115,0.000121,0.333333
653,653,,4,4,8,7,0.248028,0.255601,5945.1219,0,0,1115,0.000209,0
654,654,,16,14,30,6,0.30277,0.31643,17055.67452,0.058333,0,1115,0.000423,0.066667
655,655,,2,3,5,6,0.278968,0.290427,3785.029351,0,0,1115,0.000085,0
656,656,,3,3,6,6,0.281546,0.293494,459.50107,0.333333,0,1115,0.000102,0.333333
658,658,,5,6,11,7,0.263412,0.273795,584.371222,0.133333,0,1115,0.00014,0.133333
660,660,,1,2,3,7,0.235143,0.24329,4733,0,0,1115,0.000058,0
661,661,,3,4,7,7,0.259969,0.269578,10685.27874,0,0,1115,0.000131,0
662,662,,1,1,2,8,0.206337,0.210899,0,0,0,1115,0.000063,0
663,663,,2,2,4,7,0.235465,0.242028,205.871881,0,0,1115,0.000106,0
664,664,,38,40,78,6,0.34876,0.370879,86489.22701,0.070267,0,1115,0.000809,0.076655
574,574,,2,1,3,8,0.197541,0.201526,8427.003047,0,0,1115,0.000103,0
659,659,,1,2,3,7,0.251289,0.25843,8.206161,0,0,1115,0.000056,0
665,665,,2,2,4,7,0.239839,0.245675,237.061934,0,0,1115,0.000102,0
666,666,,4,4,8,6,0.289405,0.302038,1197.917063,0.166667,0,1115,0.000118,0.166667
667,667,,8,8,16,7,0.253698,0.263152,1443.362466,0,0,1115,0.00024,0
668,668,,1,1,2,7,0.236054,0.242038,0,0,0,1115,0.000057,0
670,670,,2,2,4,7,0.250471,0.257416,135.440901,0,0,1115,0.000085,0
671,671,,1,1,2,8,0.210632,0.215509,0,0,0,1115,0.000067,0
672,672,,3,1,4,8,0.198743,0.202479,368.201029,0,0,1115,0.000122,0
674,674,,2,2,4,7,0.241663,0.248405,26.337397,0,0,1115,0.000081,0
675,675,,1,1,2,8,0.222155,0.226841,0,0,0,1115,0.000068,0
