AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
3.567373461,0.03886952,0.280318282,0.238095238,6,10,6,FALSE,293,88.42857143,4,3,FALSE,0,293,28056916
3.588064295,0,0.278701806,0,6,2,1,FALSE,294,239,1,1,FALSE,0,294,0
3.332079343,4.522463341,0.300112902,0.038333333,6,45,21,FALSE,295,27.08,24,20,FALSE,0,295,1602827356
3.588064295,0.035508102,0.278701806,0.266666667,6,7,6,FALSE,296,96.5,1,1,FALSE,0,296,14447090
4.199042408,0.006954785,0.238149536,0.166666667,7,5,3,FALSE,297,38.66666667,2,2,FALSE,0,297,2074867
3.810533516,3.027003224,0.262430443,0,7,18,10,FALSE,298,13.8,8,8,FALSE,0,298,948023556
4.098495212,0.060944362,0.243991989,0,7,4,2,FALSE,299,42.5,2,2,FALSE,0,299,9440035
3.685704514,0.976537185,0.271318549,0.166666667,6,8,4,FALSE,301,57.75,4,4,FALSE,0,301,489393819
0,0,0,0,0,1,1,FALSE,302,43,0,0,FALSE,0,302,0
3.769835841,0,0.26526354,0,7,2,1,FALSE,303,120,1,1,FALSE,0,303,0
2.6374829,48.05488663,0.379149378,0.07143928,6,204,100,FALSE,304,61.62931034,104,88,FALSE,0,304,20984527254
3.542749658,0.145944711,0.282266628,0.266666667,6,9,4,FALSE,254,74.33333333,5,3,FALSE,0,254,41522907
4.745725034,0,0.210715959,0,8,2,1,FALSE,305,6,1,1,FALSE,0,305,0
4.745725034,0,0.210715959,0,8,2,1,FALSE,306,6,1,1,FALSE,0,306,0
4.411935705,3.48E-04,0.226657881,0,7,3,2,FALSE,307,12,1,1,FALSE,0,307,73190
3.075410397,0.743175243,0.325159855,0.185897436,6,24,13,FALSE,308,96.61538462,11,11,FALSE,0,308,424781759
2.874829001,11.6258386,0.347846776,0.132142857,6,79,34,FALSE,309,74.30357143,45,23,FALSE,0,309,5059053560
3.516415869,0.127152716,0.284380471,0.236111111,6,11,7,FALSE,310,85.11111111,4,2,FALSE,0,310,82812539
3.388850889,0,0.295085276,0,6,2,1,FALSE,311,264,1,1,FALSE,0,311,0
3.182284542,0.905098521,0.314239656,0.083333333,6,23,11,FALSE,312,65.53846154,12,10,FALSE,0,312,389011818
3.557968536,0.12756431,0.281059259,0,6,4,2,FALSE,314,167,2,2,FALSE,0,314,48506815
3.630300958,0.035229023,0.275459256,0,7,5,2,FALSE,313,65.33333333,3,2,FALSE,0,313,18488519
0,0,0,0,0,2,2,FALSE,315,11,0,0,FALSE,0,315,0
3.821990424,0.021695836,0.261643774,0,7,4,2,FALSE,316,43.33333333,2,1,FALSE,0,316,12262102
3.68878249,0.072155865,0.271092156,0,7,8,4,FALSE,317,51,4,4,FALSE,0,317,51484703
3.549418605,0.106405606,0.281736282,0.166666667,7,10,4,FALSE,318,45.66666667,6,4,FALSE,0,318,34332069
3.747777018,2.462259895,0.266824839,0,7,16,8,FALSE,319,12.55555556,8,7,FALSE,0,319,817270922
3.358071135,0.537953605,0.297789999,0.233333333,6,10,5,FALSE,320,78.16666667,5,4,FALSE,0,320,215816516
3.045656635,3.927865509,0.328336421,0.174242424,6,19,8,FALSE,322,134.1666667,11,7,FALSE,0,322,1130732976
4.345417237,0,0.230127499,0,7,2,1,FALSE,323,20,1,1,FALSE,0,323,0
3.292065663,0.446101222,0.303760648,0.35,6,10,5,FALSE,324,97,5,5,FALSE,0,324,176318362
3.320793434,0.691621823,0.301132853,0.053030303,6,23,11,FALSE,325,30.75,12,11,FALSE,0,325,357320240
3.588064295,0,0.278701806,0,6,2,1,FALSE,326,239,1,1,FALSE,0,326,0
3.612004104,0.050842143,0.276854613,0.266666667,6,11,6,FALSE,321,57.33333333,5,5,FALSE,0,321,28119577
4.163645691,0,0.240174134,0,7,2,1,FALSE,327,24,1,1,FALSE,0,327,0
4.069425445,0.026142381,0.245734936,0.166666667,7,4,3,FALSE,328,112,1,1,FALSE,0,328,11633402
4.045485636,0,0.247189112,0,7,2,1,FALSE,329,12,1,1,FALSE,0,329,0
0,0,0,0,0,1,1,FALSE,334,95,0,0,FALSE,0,334,0
0,0,0,0,0,1,1,FALSE,338,95,0,0,FALSE,0,338,0
3.552154583,0.104906867,0.28151928,0,6,8,4,FALSE,345,69.75,4,4,FALSE,0,345,51604757
3.290697674,7.579719969,0.303886926,0.025,6,47,22,FALSE,346,26.08,25,22,FALSE,0,346,2374906198
3.847298222,0,0.259922663,0,6,2,1,FALSE,289,128,1,1,FALSE,0,289,0
3.665868673,0.216177483,0.272786641,0.035714286,6,12,8,FALSE,347,69.5,4,4,FALSE,0,347,98198629
4.345417237,0,0.230127499,0,7,2,1,FALSE,349,20,1,1,FALSE,0,349,0
3.671169631,0.389859592,0.272392752,0.035714286,6,11,6,FALSE,340,42.875,5,3,FALSE,0,340,119854864
0,0,0,0,0,1,1,FALSE,336,95,0,0,FALSE,0,336,0
2.954343365,6.49383633,0.338484691,0.121693122,6,55,28,FALSE,350,83.60714286,27,27,FALSE,0,350,2457081717
3.79377565,0.001345375,0.263589651,0,7,3,1,FALSE,352,37,2,1,FALSE,0,352,401209
2.554035568,40.53790665,0.391537225,0.106306737,6,171,85,FALSE,353,86.16304348,86,79,FALSE,0,353,20022667305
3.588064295,0,0.278701806,0,6,2,1,FALSE,354,239,1,1,FALSE,0,354,0
3.769835841,0,0.26526354,0,7,2,1,FALSE,355,120,1,1,FALSE,0,355,0
3.294117647,1.380835889,0.303571429,0.416666667,6,8,4,FALSE,356,113.5,4,4,FALSE,0,356,314331979
4.176470588,0.064582482,0.23943662,0,7,7,4,FALSE,357,30.33333333,3,1,FALSE,0,357,26569730
3.636969904,2.842445509,0.274954159,0.095833333,6,23,12,FALSE,359,62.3125,11,7,FALSE,0,359,1261736616
3.995896033,0.070466654,0.250256761,0.333333333,7,5,2,FALSE,339,63,3,2,FALSE,0,339,10478229
4.487859097,6.74E-04,0.222823395,0,7,3,2,FALSE,360,50.5,1,1,FALSE,0,360,158387
3.452804378,0.496660116,0.289619651,0.071428571,7,12,5,FALSE,366,38.57142857,7,5,FALSE,0,366,157488555
4.345417237,0,0.230127499,0,7,2,1,FALSE,367,20,1,1,FALSE,0,367,0
3.588064295,0,0.278701806,0,6,2,1,FALSE,368,239,1,1,FALSE,0,368,0
3.517783858,0,0.284269881,1,6,4,2,FALSE,358,183.5,2,2,FALSE,0,358,0
4.293946648,0,0.232885986,0,7,2,1,FALSE,370,4,1,1,FALSE,0,370,0
3.399110807,0.500763273,0.294194587,0,7,3,1,FALSE,371,407.5,2,1,FALSE,0,371,77675968
3.596101231,2.374339211,0.278078935,0.066666667,7,12,6,FALSE,372,36.33333333,6,6,FALSE,0,372,822407199
2.794801642,10.19229393,0.357807146,0.13525641,6,70,35,FALSE,363,110.7,35,30,FALSE,0,363,4594745064
3.775478796,0.01407717,0.264867068,0,7,5,3,FALSE,375,26.5,2,1,FALSE,0,375,8585815
3.837209302,0.00958952,0.260606061,0,6,5,3,FALSE,377,78,2,2,FALSE,0,377,5816843
3.330882353,0.676674658,0.300220751,0.204545455,7,21,11,FALSE,374,103.0833333,10,9,FALSE,0,374,280556395
3.399110807,1.047513251,0.294194587,0.144444444,6,18,10,FALSE,378,47.7,8,8,FALSE,0,378,378569126
4.045485636,0,0.247189112,0,7,2,1,FALSE,379,12,1,1,FALSE,0,379,0
3.957763338,0.137708416,0.252667963,0.333333333,7,7,4,FALSE,380,209.25,3,3,FALSE,0,380,34366913
3.874658003,0,0.258087294,0,7,2,1,FALSE,382,56,1,1,FALSE,0,382,0
3.488372093,5.408605327,0.286666667,0.026315789,6,34,18,FALSE,383,27.68421053,16,15,FALSE,0,383,2230825291
3.266928865,1.913127401,0.30609788,0.115384615,6,24,12,FALSE,384,56,12,11,FALSE,0,384,713397561
4.595930233,0,0.217583808,0,8,2,1,FALSE,385,6,1,1,FALSE,0,385,0
3.347127223,0.876220884,0.298763666,0.163636364,6,21,11,FALSE,386,52.72727273,10,10,FALSE,0,386,392007775
4.222298222,0.012862397,0.236837842,0,7,7,4,FALSE,348,34.75,3,3,FALSE,0,348,3838708
3.220075239,3.766641456,0.31055175,0.049707602,6,35,18,FALSE,387,70.73684211,17,16,FALSE,0,387,1355209561
4.620212038,0,0.216440283,0,8,2,1,FALSE,388,5,1,1,FALSE,0,388,0
4.050444596,0.00842757,0.246886478,0,7,4,2,FALSE,389,39,2,2,FALSE,0,389,2237691
3.276333789,3.513259286,0.305219207,0.055555556,6,19,9,FALSE,390,97.1,10,9,FALSE,0,390,1182133087
4.276162791,0,0.233854521,0,7,2,1,FALSE,391,10,1,1,FALSE,0,391,0
4.285909713,0.009325202,0.233322694,0,7,5,3,FALSE,392,39,2,2,FALSE,0,392,2085173
3.269322845,0.627326671,0.305873738,0.155555556,6,16,9,FALSE,330,80,7,6,FALSE,0,330,264777493
3.585841313,0.005961374,0.278874583,0.333333333,6,5,3,FALSE,351,119.3333333,2,2,FALSE,0,351,4544098
3.460157319,0.55055196,0.289004201,0.136363636,6,23,11,FALSE,393,37.66666667,12,11,FALSE,0,393,241640259
3.076094391,1.510127771,0.325087554,0.137426901,6,33,16,FALSE,342,88.15789474,17,14,FALSE,0,342,747246780
3.124487004,1.852868086,0.320052539,0.134057971,6,34,11,FALSE,395,64.25,23,10,FALSE,0,395,741148674
3.312585499,1.289972765,0.301879001,0.083333333,6,23,12,FALSE,396,37.66666667,11,11,FALSE,0,396,443478022
4.071477428,0.001904402,0.245611088,0.05,7,6,1,FALSE,397,35.2,5,1,FALSE,0,397,731507
3.261798906,1.447481307,0.306579292,0.08496732,6,34,18,FALSE,399,38.05555556,16,16,FALSE,0,399,625447836
4.142954856,0,0.241373617,0,7,2,1,FALSE,400,95,1,1,FALSE,0,400,0
3.490253078,0.302983764,0.286512175,0.035714286,7,16,8,FALSE,401,35,8,8,FALSE,0,401,176951201
3.795485636,0.259835941,0.263470896,0.071428571,7,16,8,FALSE,402,19.25,8,8,FALSE,0,402,69071064
4.466142271,0,0.223906884,0,7,2,1,FALSE,403,20,1,1,FALSE,0,403,0
3.634062927,0.046561651,0.275174101,0.066666667,7,12,6,FALSE,404,21.33333333,6,6,FALSE,0,404,22677148
3.411080711,4.121581501,0.293162222,0.057142857,6,38,19,FALSE,405,51.47619048,19,17,FALSE,0,405,1356183707
4.096614227,0.112332058,0.24410402,0,7,6,3,FALSE,406,37.33333333,3,3,FALSE,0,406,36605245
0,0,0,0,0,2,2,FALSE,407,76,0,0,FALSE,0,407,0
3.461183311,0.993225617,0.288918532,0.043956044,7,25,14,FALSE,408,42.28571429,11,11,FALSE,0,408,373733780
3.522742818,0.076452773,0.283869715,0,7,6,3,FALSE,409,36.66666667,3,3,FALSE,0,409,41473050
3.569767442,0.274668087,0.280130293,0.166666667,6,9,5,FALSE,410,46.85714286,4,2,FALSE,0,410,94745944
3.976402189,0.019160884,0.251483616,0.333333333,7,6,3,FALSE,411,38,3,3,FALSE,0,411,8120668
3.501025992,3.314890197,0.285630556,0.022222222,7,18,10,FALSE,412,29.1,8,8,FALSE,0,412,848149731
4.107045144,0,0.243484054,1,7,2,1,FALSE,414,85,1,0,FALSE,0,414,0
3.057113543,7.201473586,0.32710594,0.068421053,6,38,20,FALSE,415,73.25,18,18,FALSE,0,415,2351391532
3.408173735,3.16310296,0.293412272,0.054945055,6,27,14,FALSE,418,48.28571429,13,13,FALSE,0,418,1272478103
3.893467852,1.363484804,0.256840441,0,7,6,3,FALSE,300,31.33333333,3,3,FALSE,0,300,479663488
3.336696306,0.280269881,0.299697637,0.133333333,6,11,5,FALSE,421,65.16666667,6,5,FALSE,0,421,166701599
3.691176471,3.798258226,0.270916335,0,7,13,7,FALSE,423,28.57142857,6,6,FALSE,0,423,1837320580
4.142954856,0,0.241373617,0,7,2,1,FALSE,333,95,1,1,FALSE,0,333,0
0,0,0,0,0,1,1,FALSE,341,95,0,0,FALSE,0,341,0
3.521374829,2.325825827,0.283979993,0.033333333,6,27,11,FALSE,427,28.875,16,11,FALSE,0,427,1062992923
4.056600547,0.021571498,0.246511824,0,7,6,4,FALSE,428,29.75,2,2,FALSE,0,428,7565256
3.588064295,0,0.278701806,0,6,2,1,FALSE,429,239,1,1,FALSE,0,429,0
4.042236662,0.1113675,0.247387791,0.166666667,7,5,2,FALSE,332,47.75,3,1,FALSE,0,332,21997294
3.885088919,3.394368729,0.257394366,0.022727273,7,23,12,FALSE,394,15,11,11,FALSE,0,394,1461406757
4.884917921,0,0.20471173,0,8,2,1,FALSE,430,12,1,1,FALSE,0,430,0
4.049760602,0.009776992,0.246928176,0.083333333,7,5,2,FALSE,432,13,3,1,FALSE,0,432,2466159
3.514363885,0.106285065,0.284546516,0,7,10,5,FALSE,433,27.6,5,5,FALSE,0,433,61343732
3.783344733,0,0.264316384,0,7,2,1,FALSE,434,57,1,1,FALSE,0,434,0
4.287619699,0.006106531,0.23322964,0,7,4,2,FALSE,435,14.5,2,2,FALSE,0,435,1077019
3.253248974,4.811080963,0.30738502,0.012820513,6,26,13,FALSE,436,73.38461538,13,13,FALSE,0,436,1707155397
4.685533516,0.007130497,0.213422868,0,7,4,3,FALSE,437,35.33333333,1,1,FALSE,0,437,2484903
3.388337893,0,0.295129952,1,6,4,2,FALSE,438,134.5,2,2,FALSE,0,438,0
3.773597811,0.448858872,0.264999094,0,7,8,2,FALSE,439,24.42857143,6,1,FALSE,0,439,221964914
3.495554036,0.420463616,0.286077683,0.138888889,6,16,8,FALSE,441,55.66666667,8,7,FALSE,0,441,159928637
3.388850889,0,0.295085276,0,6,2,1,FALSE,442,264,1,1,FALSE,0,442,0
3.702804378,7.508891966,0.270065577,0.029411765,7,29,13,FALSE,443,14.17647059,16,12,FALSE,0,443,2521302275
3.587722298,1.107085334,0.278728373,0,6,4,2,FALSE,440,120.5,2,2,FALSE,0,440,387177416
4.550786594,2.86E-04,0.219742231,0,7,3,1,FALSE,444,8.5,2,1,FALSE,0,444,38486
4.095417237,0,0.244175365,0,7,2,1,FALSE,445,10,1,1,FALSE,0,445,0
2.965458276,6.360346786,0.337216007,0.136363636,6,39,19,FALSE,446,96.7826087,20,16,FALSE,0,446,2161505208
3.587722298,1.22888877,0.278728373,0,6,5,3,FALSE,365,111.6666667,2,2,FALSE,0,365,378364952
3.927838577,0.048526326,0.254592947,0.15,7,7,4,FALSE,448,34,3,2,FALSE,0,448,14175760
3.587722298,0.453793262,0.278728373,0.15,6,6,4,FALSE,449,86.6,2,1,FALSE,0,449,159758030
3.388850889,0.006069367,0.295085276,0,6,3,2,FALSE,431,179.5,1,1,FALSE,0,431,7922276
3.794630643,0,0.26353026,0,7,2,1,FALSE,450,40,1,1,FALSE,0,450,0
3.977257182,0.010904632,0.251429554,0,7,4,2,FALSE,451,27.5,2,2,FALSE,0,451,3251695
3.317373461,2.491531532,0.301443299,0.030797101,6,42,21,FALSE,452,21.91666667,21,18,FALSE,0,452,1010521281
4.039842681,0.083567983,0.247534392,0,7,6,3,FALSE,453,12,3,3,FALSE,0,453,29470866
4.269322845,0.018023464,0.234229183,0,7,6,3,FALSE,454,8.666666667,3,3,FALSE,0,454,4320419
3.44630643,0.673298081,0.290165724,0.077777778,6,18,10,FALSE,455,30.7,8,8,FALSE,0,455,213120172
4.702633379,0,0.212646813,0,8,2,1,FALSE,456,17,1,1,FALSE,0,456,0
4.109097127,0.002042055,0.243362464,0,7,3,1,FALSE,457,33.5,2,1,FALSE,0,457,887765
3.170998632,1.905430091,0.315358067,0.079166667,6,32,16,FALSE,416,52.875,16,16,FALSE,0,416,952403789
3.389363885,0.131184675,0.295040613,0,7,4,2,FALSE,458,410,2,2,FALSE,0,458,59560094
4.303180575,0.074567803,0.232386251,0,7,6,2,FALSE,459,9.5,4,2,FALSE,0,459,18496191
3.584644323,0.415432596,0.278967705,0.2,6,7,2,FALSE,460,53.8,5,2,FALSE,0,460,201749703
3.163132695,1.856975538,0.316142286,0.2,6,9,4,FALSE,464,212.6,5,4,FALSE,0,464,509937815
3.220588235,1.758660634,0.310502283,0.208791209,6,25,14,FALSE,465,102.1428571,11,11,FALSE,0,465,842672788
3.785396717,0.08488245,0.264173104,0,7,4,2,FALSE,466,38.5,2,2,FALSE,0,466,49050458
3.911080711,0.03487156,0.255683806,0.25,7,7,4,FALSE,467,28,3,3,FALSE,0,467,11067663
3.001709986,20.18116028,0.333143443,0.050691244,6,121,59,FALSE,468,35.47619048,62,58,FALSE,0,468,9141739951
3.842681259,0.132181682,0.260234959,0.15,7,9,5,FALSE,463,27.2,4,4,FALSE,0,463,45810491
3.223666211,2.968261726,0.310205814,0.057142857,6,29,14,FALSE,469,44.2,15,14,FALSE,0,469,1025014198
3.501538988,6.180735493,0.285588709,0.016666667,7,28,15,FALSE,462,15.5625,13,12,FALSE,0,462,1769558837
3.983584131,0.007118437,0.25103022,0,7,4,2,FALSE,470,38.5,2,2,FALSE,0,470,2615613
4.500854993,0,0.222180008,0,8,2,1,FALSE,471,10,1,1,FALSE,0,471,0
3.850547196,0.449976512,0.259703348,0.171428571,7,19,15,FALSE,472,93.33333333,4,4,FALSE,0,472,176169593
3.588064295,0,0.278701806,0,6,2,1,FALSE,473,239,1,1,FALSE,0,473,0
0,0,0,0,0,1,1,FALSE,369,95,0,0,FALSE,0,369,0
2.962209302,4.242450052,0.337585868,0.249249249,6,56,25,FALSE,425,87.48648649,31,19,FALSE,0,425,2250407104
3.220930233,0.638606285,0.310469314,0.088888889,6,15,7,FALSE,417,74.6,8,5,FALSE,0,417,206944789
3.725547196,5.4983693,0.268416946,0,7,18,9,FALSE,475,11.77777778,9,9,FALSE,0,475,2422725234
3.656805746,2.084352977,0.273462708,0.014619883,7,32,16,FALSE,476,11.10526316,16,13,FALSE,0,476,952536946
0,0,0,0.333333333,0,3,3,FALSE,197,146,0,0,FALSE,0,197,0
4.266073871,0.014967099,0.234407568,0,7,5,3,FALSE,477,38,2,2,FALSE,0,477,5372077
3.955882353,0.032559788,0.252788104,0,7,5,3,FALSE,478,15,2,2,FALSE,0,478,14674985
3.279924761,0.125309531,0.304885042,0.666666667,6,6,3,FALSE,424,230.3333333,3,3,FALSE,0,424,168860134
3.47623119,0.518306777,0.287667864,0,7,11,5,FALSE,479,33.16666667,6,5,FALSE,0,479,155161235
0,0,0,0,0,1,1,FALSE,376,95,0,0,FALSE,0,376,0
0,0,0,0,0,1,1,FALSE,373,95,0,0,FALSE,0,373,0
0,0,0,0,0,1,1,FALSE,420,95,0,0,FALSE,0,420,0
3.39380985,3.782872088,0.294654104,0.095833333,6,31,15,FALSE,480,37.875,16,15,FALSE,0,480,1540212816
4.290526676,0,0.233071619,0,7,2,1,FALSE,398,25,1,1,FALSE,0,398,0
2.870725034,3.816405434,0.348344055,0.12191582,6,73,37,FALSE,481,81.64150943,36,20,FALSE,0,481,2360788035
4.488201094,0,0.222806416,0,7,2,1,FALSE,482,19,1,1,FALSE,0,482,0
0,0,0,0,0,1,1,FALSE,483,16,0,0,FALSE,0,483,0
3.150478796,8.50194701,0.317412071,0.076923077,6,48,22,FALSE,484,41.14814815,26,21,FALSE,0,484,2967936771
3.637311902,0,0.274928306,0,7,2,1,FALSE,485,116,1,1,FALSE,0,485,0
3.222982216,0.052761474,0.310271647,0.25,6,8,4,FALSE,486,143.75,4,4,FALSE,0,486,44252553
0,0,0,1,0,2,2,FALSE,487,53,0,0,FALSE,0,487,0
3.567886457,1.634999239,0.280277977,0.138888889,6,18,9,FALSE,488,43.33333333,9,9,FALSE,0,488,1040741328
3.476915185,1.383495346,0.287611272,0.066666667,6,20,10,FALSE,489,45,10,10,FALSE,0,489,636309009
3.718365253,0.047017755,0.268935387,0,7,5,2,FALSE,490,30.66666667,3,2,FALSE,0,490,19654468
2.872435021,20.49679997,0.348136683,0.056704261,6,103,53,FALSE,492,51.22807018,50,46,FALSE,0,492,8239293888
3.071477428,1.855691299,0.325576216,0.097619048,6,35,17,FALSE,493,72,18,14,FALSE,0,493,872921022
3.232900137,0.92417064,0.309319793,0.166666667,6,17,8,FALSE,494,77.11111111,9,8,FALSE,0,494,508812231
3.51128591,0.012508063,0.284795948,0.666666667,6,6,3,FALSE,447,132,3,3,FALSE,0,447,6665862
3.367134063,1.130798304,0.296988472,0.051282051,6,24,11,FALSE,495,26.76923077,13,11,FALSE,0,495,443678996
4.232045144,1.547926783,0.236292375,0,7,7,3,FALSE,496,19.5,4,3,FALSE,0,496,529067611
4.002051984,2.09369422,0.249871817,0,7,7,4,FALSE,497,11.75,3,3,FALSE,0,497,728575896
3.636456908,0.94804698,0.274992946,0.047619048,7,12,6,FALSE,499,38.28571429,6,5,FALSE,0,499,324537001
3.815663475,1.018165746,0.262077619,0.089285714,7,12,5,FALSE,500,19.125,7,4,FALSE,0,500,399809792
3.500854993,0.221397969,0.285644507,0.25,7,8,4,FALSE,501,33.75,4,4,FALSE,0,501,121041943
3.68621751,1.056997489,0.27128079,0.053030303,7,22,12,FALSE,502,33.83333333,10,10,FALSE,0,502,437937938
3.21374829,5.578957226,0.311163137,0.047368421,6,37,18,FALSE,491,44.5,19,17,FALSE,0,491,1906991972
3.886969904,0.00754627,0.257269808,0,7,4,2,FALSE,503,51.5,2,2,FALSE,0,503,6274183
0,0,0,0,0,1,1,FALSE,504,16,0,0,FALSE,0,504,0
3.388850889,0,0.295085276,0,6,2,1,FALSE,505,264,1,1,FALSE,0,505,0
3.495383037,0.456987759,0.286091678,0.166666667,7,6,2,FALSE,506,70.25,4,2,FALSE,0,506,125426778
3.50119699,0.097969959,0.285616606,0.166666667,6,5,2,FALSE,498,116.6666667,3,2,FALSE,0,498,38646404
3.814808482,0.082065043,0.262136358,0.1,7,7,3,FALSE,507,23,4,2,FALSE,0,507,30384205
4.651162791,0.002309068,0.215,0,8,3,2,FALSE,331,49.5,1,1,FALSE,0,331,804134
3.651333789,1.009300569,0.273872524,0,7,8,4,FALSE,508,27.5,4,4,FALSE,0,508,358448791
4.687927497,2.754307909,0.213313879,0.333333333,8,7,3,FALSE,509,3.75,4,3,FALSE,0,509,1347036664
5.687585499,0,0.175821533,1,9,4,2,FALSE,510,4,2,2,FALSE,0,510,0
3.388850889,0,0.295085276,0,6,2,1,FALSE,511,264,1,1,FALSE,0,511,0
5.687414501,1.299220655,0.175826819,0.333333333,9,7,4,FALSE,512,7,3,3,FALSE,0,512,365398155
5.687585499,0,0.175821533,1,9,4,2,FALSE,513,4,2,2,FALSE,0,513,0
3.861149111,0.037701058,0.258990257,0,7,10,5,FALSE,514,18.2,5,5,FALSE,0,514,10881487
3.899452804,0.007542213,0.256446238,0,7,4,2,FALSE,515,38,2,2,FALSE,0,515,3446656
3.400991792,0.670162986,0.294031877,0.2,6,10,5,FALSE,516,70.2,5,5,FALSE,0,516,243211575
4.317715458,0.018108327,0.23160396,0,7,6,3,FALSE,517,18,3,3,FALSE,0,517,4295854
0,0,0,0,0,1,1,FALSE,422,95,0,0,FALSE,0,422,0
3.395177839,0.466383606,0.294535382,0,7,10,5,FALSE,518,66.4,5,5,FALSE,0,518,200647735
0,0,0,0,0,1,1,FALSE,337,95,0,0,FALSE,0,337,0
4.107045144,0,0.243484054,1,7,2,1,FALSE,519,85,1,0,FALSE,0,519,0
3.189466484,6.858603779,0.313532061,0.040935673,6,37,18,FALSE,520,44.47368421,19,18,FALSE,0,520,2407827541
0,0,0,0,0,1,1,FALSE,381,95,0,0,FALSE,0,381,0
3.383378933,0.121876511,0.295562519,0.163636364,6,20,10,FALSE,521,45.72727273,10,9,FALSE,0,521,65255762
0,0,0,0,0,1,1,FALSE,362,95,0,0,FALSE,0,362,0
2.997264022,11.68477535,0.333637608,0.128571429,6,68,34,FALSE,522,60.44444444,34,32,FALSE,0,522,4829956791
3.137995896,20.5846078,0.318674732,0.026923077,6,105,60,FALSE,523,26.35384615,45,40,FALSE,0,523,8269559017
4.636798906,0,0.215666027,0,7,2,1,FALSE,524,16,1,1,FALSE,0,524,0
0,0,0,0,0,1,1,FALSE,364,95,0,0,FALSE,0,364,0
0,0,0,0,0,1,1,FALSE,413,95,0,0,FALSE,0,413,0
4.497093023,0.018239753,0.222365869,0,7,4,2,FALSE,525,7.5,2,2,FALSE,0,525,2673975
2.689637483,15.15819816,0.371797317,0.116752725,6,127,47,FALSE,361,76.27380952,80,43,FALSE,0,361,7430009903
4.036080711,0.019564141,0.247765115,0.166666667,7,8,4,FALSE,526,24,4,4,FALSE,0,526,7696209
3.674418605,0.040894009,0.272151899,0,7,4,2,FALSE,527,57,2,2,FALSE,0,527,10141960
4.893296854,0,0.204361197,0,8,2,1,FALSE,529,3,1,1,FALSE,0,529,0
3.50376197,0.397560826,0.285407516,0.090909091,6,21,11,FALSE,530,28.27272727,10,10,FALSE,0,530,153036545
4.810362517,0,0.20788454,0,8,2,1,FALSE,531,10,1,1,FALSE,0,531,0
4.173563611,0.00749689,0.239603392,0.166666667,7,7,3,FALSE,532,11.75,4,3,FALSE,0,532,1894441
3.095246238,2.488378445,0.323076073,0.091666667,6,28,13,FALSE,533,90.1875,15,12,FALSE,0,533,1006009255
3.940834473,1.167469307,0.253753363,0.072727273,7,18,10,FALSE,534,43.09090909,8,7,FALSE,0,534,359282292
3.300273598,2.068380425,0.303005181,0.04679803,6,43,27,FALSE,535,40.17241379,16,14,FALSE,0,535,809349698
3.987346101,0.19900496,0.250793379,0.25,7,8,4,FALSE,536,33.25,4,4,FALSE,0,536,52958552
2.848324213,25.4315982,0.351083629,0.095432692,6,110,54,FALSE,537,61.27692308,56,45,FALSE,0,537,11847141109
3.291039672,0.448689586,0.303855347,0.111111111,6,17,9,FALSE,538,62.77777778,8,8,FALSE,0,538,227746546
3.108926129,2.494973414,0.321654474,0.053359684,6,37,18,FALSE,539,57.34782609,19,14,FALSE,0,539,982116212
2.778385773,20.59557385,0.359921221,0.107993197,6,90,43,FALSE,540,84.16326531,47,41,FALSE,0,540,9883837371
3.896032832,0,0.256671348,0,7,2,1,FALSE,541,87,1,1,FALSE,0,541,0
3.542065663,2.592727141,0.282321135,0,6,14,7,FALSE,419,37.875,7,6,FALSE,0,419,916338732
4.010601915,0.003208548,0.249339132,0.333333333,7,6,3,FALSE,542,17,3,3,FALSE,0,542,855412
0,0,0,0,0,1,1,FALSE,335,95,0,0,FALSE,0,335,0
4.213577291,0,0.237328031,0,7,2,1,FALSE,543,20,1,1,FALSE,0,543,0
3.846101231,0.01372247,0.260003557,0,7,4,2,FALSE,544,37,2,2,FALSE,0,544,4082488
2.992134063,13.66810058,0.334209624,0.073050616,6,102,79,FALSE,545,50.59302326,23,16,FALSE,0,545,5365720602
2.55369357,65.85533877,0.391589661,0.040375914,6,311,144,FALSE,546,48.27058824,167,141,FALSE,0,546,29099586838
3.102257182,4.902655716,0.322345938,0.110294118,6,32,15,FALSE,547,73.05882353,17,15,FALSE,0,547,2210041337
3.582592339,0.499078899,0.279127488,0.1,6,8,5,FALSE,548,54.8,3,3,FALSE,0,548,225995128
4.174589603,0.056622904,0.239544505,0,7,4,2,FALSE,549,10.5,2,2,FALSE,0,549,13428953
0,0,0,0,0,1,1,FALSE,426,95,0,0,FALSE,0,426,0
2.587380301,27.62056266,0.386491309,0.165457184,6,95,44,FALSE,550,122.7169811,51,42,FALSE,0,550,12047414644
4.162961696,0,0.240213596,0,7,2,1,FALSE,552,5,1,1,FALSE,0,552,0
4.141928865,0.002268007,0.241433408,0,7,3,2,FALSE,553,9.5,1,1,FALSE,0,553,1551052
4.007694938,3.37454238,0.24951999,0.027777778,7,17,9,FALSE,554,27.33333333,8,8,FALSE,0,554,1278948741
